school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Central Elementary School,Carroll County,905,55.58,14,12,69,0,5.5,17,0.0187845303867403,14292,17.4259026028547,8.04778897285195,67.8738455079765,1.97551077525889,0,63.5047453120627,Central Elementary School_Carroll County,2016,E
Sand Hill Elementary School,Carroll County,719,65.37,16,9,69,0,2.9,20,0.0278164116828929,14292,17.4259026028547,8.04778897285195,67.8738455079765,1.97551077525889,0,63.5047453120627,Sand Hill Elementary School_Carroll County,2016,E
Villa Rica High School,Carroll County,1590,57.23,25,8,61,0,0.8,180,0.113207547169811,14292,17.4259026028547,8.04778897285195,67.8738455079765,1.97551077525889,0,63.5047453120627,Villa Rica High School_Carroll County,2016,H
Ringgold Primary School,Catoosa County,455,47.91,2,2,91,0,0.2,1,0.0021978021978022,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Ringgold Primary School_Catoosa County,2016,E
Battlefield Primary,Catoosa County,479,55.53,4,4,85,0,1.9,5,0.0104384133611691,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Battlefield Primary_Catoosa County,2016,E
Battlefield Elementary School,Catoosa County,485,56.49,5,5,84,0,1.4,4,0.00824742268041237,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Battlefield Elementary School_Catoosa County,2016,E
Woodstation Elementary School,Catoosa County,451,47.01,2,1,94,0,0.2,2,0.00443458980044346,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Woodstation Elementary School_Catoosa County,2016,E
Heritage High School,Catoosa County,1328,33.06,2,4,90,0,0.5,11,0.00828313253012048,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Heritage High School_Catoosa County,2016,H
Tiger Creek Elementary School,Catoosa County,476,67.65,0,4,93,0,1.1,0,0,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Tiger Creek Elementary School_Catoosa County,2016,E
Heritage Middle School,Catoosa County,939,33.65,3,2,91,0,0.4,21,0.0223642172523962,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Heritage Middle School_Catoosa County,2016,M
Boynton Elementary School,Catoosa County,526,33.46,3,4,90,0,0.4,0,0,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Boynton Elementary School_Catoosa County,2016,E
Lakeview-Fort Oglethorpe High School,Catoosa County,981,56.07,5,6,83,0,0.2,57,0.0581039755351682,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Lakeview-Fort Oglethorpe High School_Catoosa County,2016,H
West Side Elementary School,Catoosa County,457,74.4,4,11,80,0,4.6,15,0.0328227571115974,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,West Side Elementary School_Catoosa County,2016,E
Lakeview Middle School,Catoosa County,747,70.28,5,7,82,0,1.2,65,0.0870147255689424,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Lakeview Middle School_Catoosa County,2016,M
Cloud Springs Elementary School,Catoosa County,409,75.79,2,2,89,0,0.2,5,0.0122249388753056,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Cloud Springs Elementary School_Catoosa County,2016,E
Ringgold Elementary School,Catoosa County,482,48.13,1,2,92,0,1,1,0.0020746887966805,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Ringgold Elementary School_Catoosa County,2016,E
Ringgold High School,Catoosa County,1047,43.46,3,3,91,0,0.1,32,0.0305635148042025,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Ringgold High School_Catoosa County,2016,H
Graysville Elementary School,Catoosa County,501,46.91,2,3,87,0,2.4,1,0.00199600798403194,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Graysville Elementary School_Catoosa County,2016,E
Ringgold Middle School,Catoosa County,788,51.14,3,3,90,0,0.4,52,0.0659898477157361,10551,2.98350867216378,3.96474267841911,88.2946640128898,0.845872429153635,0,49.9766581366695,Ringgold Middle School_Catoosa County,2016,M
Bethune Middle School,Charlton County,514,72.96,33,2,60,0,0.2,127,0.247081712062257,1610,29.2565217391304,1.6055900621118,63.3198757763975,0.356894409937888,0,72.4839813664596,Bethune Middle School_Charlton County,2016,M
Folkston Elementary School,Charlton County,479,82.46,35,1,54,0,0.6,10,0.0208768267223382,1610,29.2565217391304,1.6055900621118,63.3198757763975,0.356894409937888,0,72.4839813664596,Folkston Elementary School_Charlton County,2016,E
Charlton County High School,Charlton County,461,59.87,28,2,67,0,0.4,75,0.162689804772234,1610,29.2565217391304,1.6055900621118,63.3198757763975,0.356894409937888,0,72.4839813664596,Charlton County High School_Charlton County,2016,H
St. George Elementary School,Charlton County,156,77.56,3,1,92,0,0,11,0.0705128205128205,1610,29.2565217391304,1.6055900621118,63.3198757763975,0.356894409937888,0,72.4839813664596,St. George Elementary School_Charlton County,2016,E
Johnson High School,Chatham County,973,93.12,40,9,34,0,5.3,214,0.219938335046249,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Johnson High School_Chatham County,2016,H
UHS of Savannah Coastal Harbor Treatment Center,Chatham County,721,47.04,45,11,35,0,2.4,0,0,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,UHS of Savannah Coastal Harbor Treatment Center_Chatham County,2016,H
Coastal Empire Montessori Charter School,Chatham County,2948,31.55,1,32,56,0,19.7,44,0.0149253731343284,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Coastal Empire Montessori Charter School_Chatham County,2016,E
Woodville-Tompkins Technical and Career High School,Chatham County,329,92.14,57,15,33,0,8.4,44,0.133738601823708,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Woodville-Tompkins Technical and Career High School_Chatham County,2016,H
Pulaski Elementary SChool,Chatham County,469,88.63,56,13,18,0,2.4,73,0.155650319829424,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Pulaski Elementary SChool_Chatham County,2016,E
New Hampstead High School,Chatham County,1434,65.09,74,11,7,0,4.6,461,0.321478382147838,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,New Hampstead High School_Chatham County,2016,H
Oglethorpe Charter School,Chatham County,704,64.32,5,12,82,0,7.5,52,0.0738636363636364,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Oglethorpe Charter School_Chatham County,2016,M
The STEM Academy at Bartlett,Chatham County,491,48.76,32,14,48,0,6.5,35,0.0712830957230143,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,The STEM Academy at Bartlett_Chatham County,2016,M
Tybee Island Maritime Academy School,Chatham County,549,69.31,48,12,27,0,6.3,6,0.0109289617486339,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Tybee Island Maritime Academy School_Chatham County,2016,E
Savannah Classical Academy Charter School,Chatham County,367,46.49,5,1,87,0,0,30,0.0817438692098093,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Savannah Classical Academy Charter School_Chatham County,2016,E
East Broad Street School,Chatham County,512,69.46,6,9,79,0,0,251,0.490234375,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,East Broad Street School_Chatham County,2016,E
Esther F. Garrison School of Visual and Performing Arts,Chatham County,242,78.7,83,11,4,0,5.9,9,0.0371900826446281,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Esther F. Garrison School of Visual and Performing Arts_Chatham County,2016,
Georgetown School,Chatham County,365,90.25,46,13,34,0,8.5,51,0.13972602739726,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Georgetown School_Chatham County,2016,E
Garden City Elementary School,Chatham County,721,56.87,35,4,50,0,6,73,0.10124826629681,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Garden City Elementary School_Chatham County,2016,E
West Chatham Middle School,Chatham County,1149,18.6,3,4,81,0,0.1,263,0.228894691035683,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,West Chatham Middle School_Chatham County,2016,M
West Chatham Elementary School,Chatham County,547,56.97,29,9,54,1,3,52,0.0950639853747715,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,West Chatham Elementary School_Chatham County,2016,E
DeRenne Middle School,Chatham County,1162,58.1,9,6,79,0,0.7,343,0.295180722891566,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,DeRenne Middle School_Chatham County,2016,M
The School of Liberal Studies at Savannah High,Chatham County,2850,30.82,4,4,73,0,0,437,0.153333333333333,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,The School of Liberal Studies at Savannah High_Chatham County,2016,H
Godley Station School,Chatham County,677,80.5,50,11,25,0,1.8,50,0.0738552437223043,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Godley Station School_Chatham County,2016,E
Marshpoint Elementary School,Chatham County,937,28.39,13,3,77,0,0.7,20,0.0213447171824973,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Marshpoint Elementary School_Chatham County,2016,E
Southwest Middle School,Chatham County,398,90,64,16,2,1,4.1,372,0.934673366834171,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Southwest Middle School_Chatham County,2016,M
Southwest Elementary School,Chatham County,608,78.46,83,5,6,0,0,93,0.152960526315789,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Southwest Elementary School_Chatham County,2016,E
Myers Middle School,Chatham County,1300,48.43,31,3,53,0,0,361,0.277692307692308,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Myers Middle School_Chatham County,2016,M
Coastal Middle School,Chatham County,980,84.68,43,16,34,0,7.4,78,0.0795918367346939,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Coastal Middle School_Chatham County,2016,M
Islands High School,Chatham County,918,72.63,78,9,3,0,4.9,126,0.137254901960784,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Islands High School_Chatham County,2016,H
Savannah Arts Academy,Chatham County,656,94.83,24,32,44,1,4.6,2,0.00304878048780488,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Savannah Arts Academy_Chatham County,2016,H
Shuman Elementary School,Chatham County,1634,34.59,13,15,63,0,1.9,53,0.0324357405140759,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Shuman Elementary School_Chatham County,2016,E
Rice Creek School,Chatham County,1484,43.84,1,2,95,0,0.3,139,0.0936657681940701,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Rice Creek School_Chatham County,2016,E
Savannah Early College High School,Chatham County,756,10.66,38,9,41,0,3.8,4,0.00529100529100529,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Savannah Early College High School_Chatham County,2016,H
Otis J Brock III Elementary School,Chatham County,1178,84.12,33,7,55,4,0,141,0.119694397283531,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Otis J Brock III Elementary School_Chatham County,2016,E
Gadsden Elementary School,Chatham County,493,50.58,40,4,52,0,0.8,36,0.0730223123732252,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Gadsden Elementary School_Chatham County,2016,E
Heard Elementary School,Chatham County,386,92.6,3,9,85,2,4.3,5,0.0129533678756477,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Heard Elementary School_Chatham County,2016,E
Howard Elementary School,Chatham County,271,76.05,70,7,20,0,3.5,12,0.044280442804428,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Howard Elementary School_Chatham County,2016,E
White Bluff Elementary School,Chatham County,631,83.09,51,7,40,0,1.7,29,0.0459587955625991,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,White Bluff Elementary School_Chatham County,2016,E
Beach High School,Chatham County,956,40.08,26,13,54,0,1.4,453,0.473849372384937,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Beach High School_Chatham County,2016,H
Gould Elementary School,Chatham County,522,71.41,47,9,39,0,1.7,11,0.0210727969348659,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Gould Elementary School_Chatham County,2016,E
Hubert Middle School,Chatham County,507,78.46,78,14,7,0,2.6,335,0.660749506903353,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Hubert Middle School_Chatham County,2016,M
Largo-Tibet Elementary School,Chatham County,601,41.61,16,3,66,0,0,102,0.169717138103161,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Largo-Tibet Elementary School_Chatham County,2016,E
Spencer Elementary School,Chatham County,697,59.7,11,30,51,0,16.4,9,0.0129124820659971,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Spencer Elementary School_Chatham County,2016,
Thunderbolt Elementary School,Chatham County,344,65.3,81,2,10,0,0,57,0.165697674418605,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Thunderbolt Elementary School_Chatham County,2016,
Groves High School,Chatham County,971,48.97,42,7,41,0,0.8,382,0.39340885684861,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Groves High School_Chatham County,2016,H
Isle of Hope School,Chatham County,768,58.96,16,4,79,0,0.1,188,0.244791666666667,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Isle of Hope School_Chatham County,2016,E
Low Elementary School,Chatham County,504,80.03,15,39,43,1,19.8,59,0.117063492063492,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Low Elementary School_Chatham County,2016,
Pooler Elementary School,Chatham County,804,79.47,85,11,3,0,7.6,34,0.0422885572139304,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Pooler Elementary School_Chatham County,2016,E
Bloomingdale Elementary School,Chatham County,199,78.08,36,8,50,0,4.7,19,0.0954773869346734,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Bloomingdale Elementary School_Chatham County,2016,E
Ellis Elementary School,Chatham County,175,83.07,70,4,21,0,2,6,0.0342857142857143,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Ellis Elementary School_Chatham County,2016,E
Haven Elementary School,Chatham County,378,55.51,13,16,62,1,3.7,83,0.21957671957672,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Haven Elementary School_Chatham County,2016,E
Hesse School,Chatham County,582,92.11,44,17,33,1,9.8,102,0.175257731958763,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Hesse School_Chatham County,2016,E
Port Wentworth Elementary School,Chatham County,752,67.1,13,6,81,0,0.2,15,0.0199468085106383,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Port Wentworth Elementary School_Chatham County,2016,E
Windsor Forest Elementary School,Chatham County,1016,71.41,67,8,19,0,0,71,0.0698818897637795,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Windsor Forest Elementary School_Chatham County,2016,E
Butler Elementary School,Chatham County,454,90.15,40,9,47,0,4.3,38,0.0837004405286344,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Butler Elementary School_Chatham County,2016,E
Hodge Elementary School,Chatham County,629,55.92,43,5,40,0,0,90,0.14308426073132,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Hodge Elementary School_Chatham County,2016,E
Jenkins High School,Chatham County,806,56.87,25,11,55,0,2,341,0.423076923076923,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Jenkins High School_Chatham County,2016,H
Mercer Middle School,Chatham County,1128,58.86,60,15,16,0,4.9,347,0.307624113475177,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Mercer Middle School_Chatham County,2016,M
Jacob G. Smith Elementary School,Chatham County,765,86.83,44,14,42,0,4.5,35,0.0457516339869281,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Jacob G. Smith Elementary School_Chatham County,2016,E
Windsor Forest High School,Chatham County,957,80.18,62,3,29,0,0.3,352,0.367816091954023,44355,32.6952091083305,11.0280915342126,48.0956825611543,4.07740502761808,0.192740390034945,58.7556516739939,Windsor Forest High School_Chatham County,2016,H
Chattahoochee County Education Center,Chattahoochee County,258,74.03,34,4,58,0,0,32,0.124031007751938,845,29.8852071005917,12.6721893491124,52.1218934911243,0.921420118343195,0,68.5229230769231,Chattahoochee County Education Center_Chattahoochee County,2016,E
Chattahoochee County Middle School,Chattahoochee County,129,79.07,39,4,55,0,0,70,0.542635658914729,845,29.8852071005917,12.6721893491124,52.1218934911243,0.921420118343195,0,68.5229230769231,Chattahoochee County Middle School_Chattahoochee County,2016,M
Chattahoochee County High School,Chattahoochee County,458,62.45,25,20,48,0,1.7,80,0.174672489082969,845,29.8852071005917,12.6721893491124,52.1218934911243,0.921420118343195,0,68.5229230769231,Chattahoochee County High School_Chattahoochee County,2016,H
Leroy Massey Elementary School,Chattooga County,819,86.94,12,11,69,0,2,1,0.00122100122100122,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Leroy Massey Elementary School_Chattooga County,2016,E
Chattooga Academy,Chattooga County,76,81.58,3,5,75,0,0,6,0.0789473684210526,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Chattooga Academy_Chattooga County,2016,H
Chattooga High School,Chattooga County,768,70.83,7,5,82,0,0.1,156,0.203125,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Chattooga High School_Chattooga County,2016,H
Lyerly Elementary School,Chattooga County,329,69.6,3,2,92,0,1.2,0,0,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Lyerly Elementary School_Chattooga County,2016,E
Summerville Middle School,Chattooga County,363,88.15,11,7,75,0,0.8,25,0.068870523415978,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Summerville Middle School_Chattooga County,2016,M
Menlo Elementary School,Chattooga County,332,60.24,1,2,92,0,0,0,0,2687,7.72013397841459,6.36099739486416,79.353926311872,0.893189430591738,0,76.9251618905843,Menlo Elementary School_Chattooga County,2016,E
Carmel Elementary School,Cherokee County,1068,41.67,14,22,58,0,8.1,16,0.0149812734082397,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Carmel Elementary School_Cherokee County,2016,E
Woodstock Elementary School,Cherokee County,1151,45.44,13,21,57,0,5,48,0.0417028670721112,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Woodstock Elementary School_Cherokee County,2016,E
"William G. Hasty, Sr. Elementary School",Cherokee County,842,89.83,4,64,29,1,45.1,2,0.00237529691211401,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,"William G. Hasty, Sr. Elementary School_Cherokee County",2016,E
Creekview High School,Cherokee County,1904,15.65,3,7,88,0,0.3,237,0.124474789915966,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Creekview High School_Cherokee County,2016,H
Avery Elementary School,Cherokee County,988,19.53,3,10,84,0,3.4,6,0.00607287449392713,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Avery Elementary School_Cherokee County,2016,E
Mill Creek Middle School,Cherokee County,1443,26.75,9,19,66,0,1.9,51,0.0353430353430353,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Mill Creek Middle School_Cherokee County,2016,M
River Ridge High School,Cherokee County,1679,22.1,8,16,67,0,1.7,76,0.04526503871352,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,River Ridge High School_Cherokee County,2016,H
Indian Knoll Elementary,Cherokee County,1126,31.97,5,16,75,0,5.5,22,0.019538188277087,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Indian Knoll Elementary_Cherokee County,2016,E
Etowah High School,Cherokee County,2407,22.77,9,14,72,0,1.1,165,0.0685500623182385,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Etowah High School_Cherokee County,2016,H
E. T. Booth Middle School,Cherokee County,1145,28.6,9,16,69,0,1,164,0.143231441048035,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,E. T. Booth Middle School_Cherokee County,2016,M
Johnston Elementary School,Cherokee County,580,37.07,3,22,68,0,12.4,14,0.0241379310344828,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Johnston Elementary School_Cherokee County,2016,E
Rusk Middle School,Cherokee County,18,89.56,22,25,54,0,6.8,13,0.722222222222222,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Rusk Middle School_Cherokee County,2016,
Boston Elementary School,Cherokee County,616,37.82,6,16,72,0,6.5,5,0.00811688311688312,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Boston Elementary School_Cherokee County,2016,E
Mountain Road Elementary School,Cherokee County,549,18.58,6,9,79,0,4,1,0.00182149362477231,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Mountain Road Elementary School_Cherokee County,2016,E
Sequoyah High School,Cherokee County,1828,22.59,7,10,78,0,0.8,167,0.0913566739606127,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Sequoyah High School_Cherokee County,2016,H
Sixes Elementary School,Cherokee County,734,12.81,4,7,85,0,0,7,0.00953678474114441,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Sixes Elementary School_Cherokee County,2016,E
Bascomb Elementary School,Cherokee County,1020,10.2,4,7,84,0,0,7,0.00686274509803922,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Bascomb Elementary School_Cherokee County,2016,E
Woodstock High School,Cherokee County,2295,25.27,11,15,67,0,1.1,183,0.0797385620915033,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Woodstock High School_Cherokee County,2016,H
R. M. Moore Elementary School,Cherokee County,371,50.4,1,6,91,0,1.3,1,0.00269541778975741,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,R. M. Moore Elementary School_Cherokee County,2016,E
Holly Springs Elementary School,Cherokee County,944,40.04,7,15,73,0,5.9,45,0.0476694915254237,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Holly Springs Elementary School_Cherokee County,2016,E
Liberty Elementary School,Cherokee County,1238,23.34,8,13,72,0,3.5,2,0.00161550888529887,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Liberty Elementary School_Cherokee County,2016,E
Freedom Middle School,Cherokee County,1163,15.31,7,9,78,0,0.7,51,0.0438521066208083,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Freedom Middle School_Cherokee County,2016,M
Ball Ground Elementary School,Cherokee County,482,32.99,1,4,92,0,0.4,3,0.00622406639004149,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Ball Ground Elementary School_Cherokee County,2016,E
Teasley Middle School,Cherokee County,1403,52.03,6,27,64,0,7.8,322,0.229508196721311,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Teasley Middle School_Cherokee County,2016,M
Woodstock Middle School,Cherokee County,1137,37.55,14,19,60,0,2,140,0.123131046613896,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Woodstock Middle School_Cherokee County,2016,M
Creekland Middle School,Cherokee County,1459,16.86,2,7,88,0,0.3,55,0.0376970527758739,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Creekland Middle School_Cherokee County,2016,M
Little River Elem.,Cherokee County,1374,22.2,9,16,63,0,6.3,24,0.0174672489082969,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Little River Elem._Cherokee County,2016,E
Clark Creek Elementary School,Cherokee County,1018,46.86,13,24,53,0,10.2,13,0.012770137524558,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Clark Creek Elementary School_Cherokee County,2016,E
Arnold Mill Elementary School,Cherokee County,782,22.25,4,12,80,0,5.5,15,0.0191815856777494,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Arnold Mill Elementary School_Cherokee County,2016,E
Canton Elementary,Cherokee County,763,86.24,8,63,26,0,47.6,3,0.00393184796854522,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Canton Elementary_Cherokee County,2016,
Free Home Elementary School,Cherokee County,304,31.58,2,11,85,0,4.6,6,0.0197368421052632,39268,7.26581440358562,16.637567484975,70.6125343791382,5.22571050219008,0.0214423958439442,30.770299480493,Free Home Elementary School_Cherokee County,2016,E
