district,school_name,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,year,fac_schtype
Clarke County,Oglethorpe Avenue Elementary School,513,92.01,42,39,14,1,22.4,125,0.243664717348928,12532,49.2723428024258,24.2299712735397,20.6125119693584,9.20493935525056,0.437041174593042,92.0918368975423,2017,E
Clarke County,Chase Street Elementary School,487,92.2,33,7,56,0,3.1,11,0.0225872689938398,12532,49.2723428024258,24.2299712735397,20.6125119693584,9.20493935525056,0.437041174593042,92.0918368975423,2017,E
Clarke County,Hilsman Middle School,672,92.11,60,12,22,0,1.6,263,0.391369047619048,12532,49.2723428024258,24.2299712735397,20.6125119693584,9.20493935525056,0.437041174593042,92.0918368975423,2017,M
Clarke County,Clarke Central High School,1525,92.13,49,24,21,0,3.4,455,0.298360655737705,12532,49.2723428024258,24.2299712735397,20.6125119693584,9.20493935525056,0.437041174593042,92.0918368975423,2017,H
Clay County,Clay County Middle School,59,,90,0,7,0,0,16,0.271186440677966,199,93.5175879396985,0,4.18592964824121,0,0,0,2017,M
Clay County,Clay County Academies,,,100,0,0,0,0,10,,199,93.5175879396985,0,4.18592964824121,0,0,0,2017,
Clay County,Clay County Elementary,140,,95,0,3,0,0,11,0.0785714285714286,199,93.5175879396985,0,4.18592964824121,0,0,0,2017,E
Clayton County,M. D. Roberts Middle School,964,,75,13,3,0,0.8,109,0.113070539419087,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Callaway Elementary School,1678,,75,16,2,0,9.5,128,0.0762812872467223,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Callaway Elementary School,1678,,75,16,2,0,9.5,128,0.0762812872467223,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Mundy's Mill High School,1750,,83,12,1,0,1.5,932,0.532571428571429,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Thurgood Marshall Elementary School,929,,68,16,4,0,14,44,0.0473627556512379,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Jonesboro Middle School,901,,69,24,2,0,5.5,302,0.335183129855716,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Sequoyah Middle School,2476,,63,29,2,0,8.3,375,0.151453957996769,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Sequoyah Middle School,2476,,63,29,2,0,8.3,375,0.151453957996769,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Mount Zion Primary,621,,69,21,3,0,17.4,26,0.0418679549114332,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Elite Scholars Academy School,598,,79,14,1,0,0,20,0.0334448160535117,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Charles R. Drew High School,1620,,75,20,1,0,3.9,147,0.0907407407407407,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Eddie White Academy,1425,,82,12,2,0,3.1,152,0.106666666666667,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,
Clayton County,Morrow Middle School,789,,63,15,2,0,4.2,166,0.210392902408112,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Kilpatrick Elementary School,723,,48,43,4,0,21.9,7,0.00968188105117566,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Mundys Mill Middle School,773,,76,15,3,0,0.6,186,0.240620957309185,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Brown Elementary School,833,,78,15,1,0,6,96,0.115246098439376,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Mount Zion Elementary School,1375,,67,25,3,0,9.9,58,0.0421818181818182,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Mount Zion Elementary School,1375,,67,25,3,0,9.9,58,0.0421818181818182,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Adamson Middle School,603,,75,18,2,0,4.1,69,0.114427860696517,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Pointe South Elementary School,658,,80,13,1,0,4.7,97,0.14741641337386,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Lovejoy High School,1913,,79,14,2,0,1.4,810,0.423418714061683,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Lovejoy Middle School,551,,74,19,3,0,1.1,100,0.181488203266788,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,River's Edge Elementary School,591,,82,9,2,0,2.2,13,0.0219966159052454,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Kendrick Middle School,789,,76,19,1,0,4.6,20,0.0253485424588086,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Hawthorne Elementary School,1364,,66,27,4,0,10.8,74,0.0542521994134897,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Hawthorne Elementary School,1364,,66,27,4,0,10.8,74,0.0542521994134897,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Roberta T. Smith Elementary School,962,,69,21,4,0,9.9,32,0.0332640332640333,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Harper Elementary School,1146,,63,31,1,0,20.9,67,0.0584642233856894,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Harper Elementary School,1146,,63,31,1,0,20.9,67,0.0584642233856894,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,"Martin Luther King, Jr. Elementary School",2041,,88,6,1,0,7,77,0.0377266046055855,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,"Martin Luther King, Jr. Elementary School",2041,,88,6,1,0,7,77,0.0377266046055855,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,"Martin Luther King, Jr. Elementary School",2041,,88,6,1,0,7,77,0.0377266046055855,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Kemp Primary,631,,79,13,1,0,9.4,41,0.0649762282091918,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Rex Mill Middle School,1095,,68,22,3,0,3.8,185,0.168949771689498,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Martha Ellen Stilwell School for the Performing Arts,605,,79,9,2,0,0,14,0.0231404958677686,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Oliver Elementary School,615,,86,9,0,0,5.7,111,0.180487804878049,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Pointe South Middle School,859,,78,16,2,0,2,281,0.327124563445867,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Mount Zion High School,1376,,71,20,2,0,2.5,706,0.513081395348837,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Lake Ridge Elementary School,651,,66,26,3,0,20,66,0.101382488479263,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,James Jackson Elementary School,1020,,81,11,2,0,5,75,0.0735294117647059,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Kemp Elem School,719,,81,13,2,0,4.5,39,0.0542420027816412,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Unidos Dual Language School,,,40,56,1,0,31.4,15,,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Riverdale High School,1320,,80,14,1,0,3,277,0.209848484848485,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Anderson Elementary School,558,,57,35,5,0,18.8,63,0.112903225806452,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,East Clayton Elementary School,562,,81,9,3,0,6,42,0.0747330960854093,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Forest Park High School,1834,,44,42,4,0,6.8,765,0.417121046892039,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Jonesboro High School,1376,,70,20,3,0,2.1,386,0.280523255813954,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Lee Street Elementary School,638,,73,18,2,0,12.4,150,0.235109717868339,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Northcutt Elementary School,600,,85,10,1,0,7.5,114,0.19,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Tara Elementary School,673,,64,29,3,0,15.3,34,0.050520059435364,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Arnold Elementary School,538,,67,15,8,0,4.3,1,0.00185873605947955,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,North Clayton High School,876,,89,6,1,0,1.1,359,0.409817351598173,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Forest Park Middle School,659,,49,41,6,0,7.7,262,0.397572078907436,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Morrow Elementary School,536,,46,25,5,0,26.1,46,0.0858208955223881,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Riverdale Elementary School,645,,64,29,1,0,11.8,56,0.0868217054263566,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,West Clayton Elementary School,555,,91,6,0,0,4.5,81,0.145945945945946,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Fountain Elementary School,596,,44,49,4,0,32.4,74,0.124161073825503,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Babb Middle School,866,,35,47,5,0,10.9,108,0.124711316397229,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,North Clayton Middle School,797,,88,7,0,0,1.1,313,0.392722710163112,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Haynie Elementary School,870,,33,52,4,0,37.4,16,0.0183908045977012,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Riverdale Middle School,684,,80,13,1,0,2.9,231,0.337719298245614,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,M
Clayton County,Church Street Elementary School,943,,84,10,1,0,5.4,65,0.0689289501590668,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Lake City Elementary School,557,,34,41,6,0,30.5,22,0.0394973070017953,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Morrow High School,2051,,69,15,2,0,2.1,789,0.384690394929303,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,H
Clayton County,Suder Elementary School,706,,73,14,4,0,4.7,46,0.0651558073654391,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Edmonds Elementary School,543,,47,44,4,0,29.8,19,0.0349907918968692,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Huie Elementary School,799,,58,35,3,0,24,152,0.190237797246558,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,William M. McGarrah Elementary School,700,,63,21,3,0,17,40,0.0571428571428571,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clayton County,Swint Elementary School,663,,70,23,3,0,11.9,60,0.0904977375565611,57789,70.2617626191836,20.5836923982073,2.3938638841302,8.15618370278081,0,0,2017,E
Clinch County,Clinch County Elementary School,531,,37,5,51,4,0,77,0.145009416195857,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,45.488256880734,2017,E
Clinch County,Clinch County Middle School,297,91.92,35,6,55,3,0,133,0.447811447811448,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,45.488256880734,2017,M
Clinch County,Clinch County High School,480,67.08,33,1,61,0,0,36,0.075,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,45.488256880734,2017,H
Cobb County,Kennesaw Mountain High School,2165,31.22,28,15,46,0,1.7,142,0.0655889145496536,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Riverside Intermediate School,1236,,49,48,1,0,28.7,97,0.0784789644012945,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Kell High School,1559,34.96,24,17,54,0,1.6,163,0.104554201411161,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Bullard Elementary School,810,22.1,10,13,69,0,5.3,16,0.0197530864197531,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,McCall Primary School,333,60.66,33,20,35,0,21.9,16,0.0480480480480481,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Pickett's Mill Elementary,737,17.91,9,8,75,0,4.2,10,0.0135685210312076,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,International Academy of Smyrna,,,,,,,,70,,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,East Side Elementary School,1282,,5,6,64,0,4.2,7,0.00546021840873635,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Clarkdale Elementary School,734,81.06,58,28,10,0,17.8,18,0.0245231607629428,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Mableton Elementary School,1059,81.11,44,37,14,0,24.5,259,0.244570349386213,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Birney Elementary School,861,88.85,44,47,5,0,35,71,0.0824622531939605,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Walton High School,2693,,6,5,68,0,0.5,40,0.0148533234311177,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Mabry Middle School,876,9.82,8,10,70,0,0,32,0.0365296803652968,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Still Elementary School,764,20.94,24,11,57,0,2.4,30,0.0392670157068063,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Tritt Elementary School,879,,4,6,79,0,2.6,11,0.012514220705347,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,McCleskey Middle School,683,39.24,16,18,58,0,2.5,97,0.142020497803807,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Garrison Mill Elementary School,650,5.54,7,8,76,0,2.9,11,0.0169230769230769,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Keheley Elementary School,510,20.59,10,15,66,0,4.5,22,0.0431372549019608,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Pope High School,2038,6.28,7,6,77,0,0.1,77,0.0377821393523062,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Baker Elementary School,755,41.99,34,18,35,0,7.5,29,0.0384105960264901,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Dowell Elementary School,957,67.5,41,36,16,0,22.6,55,0.0574712643678161,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Varner Elementary School,693,57.72,55,15,23,0,8.8,39,0.0562770562770563,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Harrison High School,2046,8.5,11,6,79,0,0.1,93,0.0454545454545455,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Hayes Elementary School,837,59.38,36,26,28,0,15.8,76,0.0908004778972521,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Vaughan Elementary School,683,13.47,14,7,70,0,0,20,0.0292825768667643,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Chalker Elementary School,608,33.72,25,14,49,0,6.9,19,0.03125,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Nickajack Elementary School,1029,38.97,56,9,25,0,4.2,115,0.11175898931001,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Lindley Middle School,1055,92.42,60,35,3,0,8.2,422,0.4,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Kemp Elementary School,931,14.5,26,8,56,0,1.8,32,0.0343716433941998,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Pitner Elementary School,953,48.48,30,18,43,0,7.5,79,0.0828961175236097,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Austell Elementary School,520,81.54,60,21,12,0,12.5,49,0.0942307692307692,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Allatoona High School,1715,18.89,18,8,68,0,0.6,80,0.0466472303206997,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Smyrna Elementary School,973,69.48,39,35,18,0,24.4,76,0.0781089414182939,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Kincaid Elementary School,703,15.79,13,13,59,0,7.5,18,0.0256045519203414,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Dodgen Middle School,1265,6.56,5,6,66,0,0.7,54,0.0426877470355731,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Mount Bethel Elementary School,1127,,3,5,74,0,3,8,0.00709849157054126,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Pine Mountain Middle School,583,51.97,39,19,31,0,3.1,138,0.236706689536878,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Dickerson Middle School,1261,5,5,5,70,0,0.8,26,0.0206185567010309,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Lewis Elementary School,984,45.61,22,21,47,0,11.4,15,0.0152439024390244,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Lewis Elementary School,984,45.61,22,21,47,0,11.4,15,0.0152439024390244,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Mountain View Elementary School,1418,11.26,7,12,64,0,5.4,26,0.0183356840620592,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Mountain View Elementary School,1418,11.26,7,12,64,0,5.4,26,0.0183356840620592,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Addison Elementary School,603,33.67,15,19,52,0,8.3,22,0.0364842454394693,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Campbell Middle School,1451,74.91,44,41,9,0,9.8,241,0.166092350103377,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Shallowford Falls Elementary School,627,8.45,8,9,71,0,2.2,20,0.0318979266347687,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Ford Elementary School,791,5.82,8,6,79,0,0,22,0.0278128950695322,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Smitha Middle School,997,87.26,39,50,6,0,12.8,415,0.416248746238716,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Frey Elementary School,772,18.65,16,9,65,0,4.3,42,0.0544041450777202,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Cheatham Hill Elementary School,1109,35.26,24,21,45,0,11.5,31,0.0279531109107304,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Durham Middle School,1064,11.65,12,6,75,0,0.4,35,0.0328947368421053,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Acworth Intermediate School,716,66.62,36,22,34,0,11,93,0.129888268156425,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Kennesaw Charter School,826,30.75,53,12,24,0,7.4,69,0.0835351089588378,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Riverside Primary School,594,,50,46,2,0,43.4,33,0.0555555555555556,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Lindley 6th Grade Academy,502,89.44,56,38,4,0,8.4,95,0.189243027888446,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Sprayberry High School,1693,41.17,28,19,39,0,2.8,125,0.073833431777909,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Murdock Elementary School,1012,9.29,8,10,65,0,5.3,24,0.0237154150197628,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Rocky Mount Elementary School,564,9.93,7,10,65,0,3.7,23,0.0407801418439716,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Lassiter High School,2220,8.78,9,8,73,0,0.2,91,0.040990990990991,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,H
Cobb County,Davis Elementary School,1183,11.81,6,7,76,0,3,17,0.0143702451394759,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Davis Elementary School,1183,11.81,6,7,76,0,3,17,0.0143702451394759,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Davis Elementary School,1183,11.81,6,7,76,0,3,17,0.0143702451394759,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Simpson Middle School,972,12.96,11,8,66,0,1.2,148,0.152263374485597,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Nicholson Elementary School,504,44.84,18,20,54,0,12.1,16,0.0317460317460317,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Hightower Trail Middle School,1122,6.95,6,4,75,0,0,22,0.0196078431372549,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
Cobb County,Green Acres Elementary School,707,,14,80,4,0,58.3,58,0.082036775106082,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Sanders Elementary School,716,86.31,68,19,9,0,8.7,116,0.162011173184358,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Blackwell Elementary School,707,42.86,18,21,48,0,11.9,34,0.0480905233380481,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Hendricks Elementary School,588,77.55,66,16,13,0,9.4,71,0.120748299319728,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Kennesaw Elementary School,,43.06,22,18,47,0,17.1,7,,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,E
Cobb County,Barber Middle School,896,54.13,41,18,31,0,2.7,110,0.122767857142857,114446,30.8607815039407,21.2765409013858,38.5759135312724,8.61690316830645,0.0073571815528721,41.0098608950946,2017,M
