school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Roberta T. Smith Elementary School,Clayton County,962,89.87,69,21,4,0,9.9,32,0.0332640332640333,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Roberta T. Smith Elementary School_Clayton County,2017,E
Harper Elementary School,Clayton County,827,89.64,63,31,1,0,20.9,67,0.0810157194679565,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Harper Elementary School_Clayton County,2017,E
"Martin Luther King, Jr. Elementary School",Clayton County,949,82.35,88,6,1,0,7,77,0.0811380400421496,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,"Martin Luther King, Jr. Elementary School_Clayton County",2017,E
Kemp Primary,Clayton County,631,88.72,79,13,1,0,9.4,41,0.0649762282091918,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Kemp Primary_Clayton County,2017,E
Rex Mill Middle School,Clayton County,1095,76.89,68,22,3,0,3.8,185,0.168949771689498,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Rex Mill Middle School_Clayton County,2017,M
Martha Ellen Stilwell School for the Performing Arts,Clayton County,605,77.68,79,9,2,0,0,14,0.0231404958677686,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Martha Ellen Stilwell School for the Performing Arts_Clayton County,2017,H
Oliver Elementary School,Clayton County,615,81.11,86,9,0,0,5.7,111,0.180487804878049,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Oliver Elementary School_Clayton County,2017,E
Pointe South Middle School,Clayton County,859,92.09,78,16,2,0,2,281,0.327124563445867,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Pointe South Middle School_Clayton County,2017,M
Mount Zion High School,Clayton County,1376,61.75,71,20,2,0,2.5,706,0.513081395348837,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Mount Zion High School_Clayton County,2017,H
Lake Ridge Elementary School,Clayton County,651,89.69,66,26,3,0,20,66,0.101382488479263,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Lake Ridge Elementary School_Clayton County,2017,E
James Jackson Elementary School,Clayton County,1020,81.4,81,11,2,0,5,75,0.0735294117647059,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,James Jackson Elementary School_Clayton County,2017,E
Kemp Elem School,Clayton County,719,74.62,81,13,2,0,4.5,39,0.0542420027816412,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Kemp Elem School_Clayton County,2017,E
Unidos Dual Language School,Clayton County,576,88.85,40,56,1,0,31.4,15,0.0260416666666667,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Unidos Dual Language School_Clayton County,2017,E
Riverdale High School,Clayton County,1320,89.58,80,14,1,0,3,277,0.209848484848485,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Riverdale High School_Clayton County,2017,H
Anderson Elementary School,Clayton County,558,89.69,57,35,5,0,18.8,63,0.112903225806452,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Anderson Elementary School_Clayton County,2017,E
East Clayton Elementary School,Clayton County,562,81.68,81,9,3,0,6,42,0.0747330960854093,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,East Clayton Elementary School_Clayton County,2017,E
Forest Park High School,Clayton County,1834,66.8,44,42,4,0,6.8,765,0.417121046892039,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Forest Park High School_Clayton County,2017,H
Jonesboro High School,Clayton County,1376,90.23,70,20,3,0,2.1,386,0.280523255813954,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Jonesboro High School_Clayton County,2017,H
Lee Street Elementary School,Clayton County,638,61.75,73,18,2,0,12.4,150,0.235109717868339,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Lee Street Elementary School_Clayton County,2017,E
Northcutt Elementary School,Clayton County,600,78.46,85,10,1,0,7.5,114,0.19,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Northcutt Elementary School_Clayton County,2017,E
Tara Elementary School,Clayton County,673,72.66,64,29,3,0,15.3,34,0.050520059435364,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Tara Elementary School_Clayton County,2017,E
Arnold Elementary School,Clayton County,538,92.03,67,15,8,0,4.3,1,0.00185873605947955,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Arnold Elementary School_Clayton County,2017,E
North Clayton High School,Clayton County,876,79.59,89,6,1,0,1.1,359,0.409817351598173,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,North Clayton High School_Clayton County,2017,H
Forest Park Middle School,Clayton County,659,63.37,49,41,6,0,7.7,262,0.397572078907436,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Forest Park Middle School_Clayton County,2017,M
Morrow Elementary School,Clayton County,536,46.85,46,25,5,0,26.1,46,0.0858208955223881,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Morrow Elementary School_Clayton County,2017,E
Riverdale Elementary School,Clayton County,645,91.99,64,29,1,0,11.8,56,0.0868217054263566,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Riverdale Elementary School_Clayton County,2017,E
West Clayton Elementary School,Clayton County,555,78.34,91,6,0,0,4.5,81,0.145945945945946,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,West Clayton Elementary School_Clayton County,2017,E
Fountain Elementary School,Clayton County,596,89.27,44,49,4,0,32.4,74,0.124161073825503,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Fountain Elementary School_Clayton County,2017,E
Babb Middle School,Clayton County,866,88.56,35,47,5,0,10.9,108,0.124711316397229,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Babb Middle School_Clayton County,2017,M
North Clayton Middle School,Clayton County,797,88.45,88,7,0,0,1.1,313,0.392722710163112,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,North Clayton Middle School_Clayton County,2017,M
Haynie Elementary School,Clayton County,870,86.91,33,52,4,0,37.4,16,0.0183908045977012,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Haynie Elementary School_Clayton County,2017,E
Riverdale Middle School,Clayton County,684,64.23,80,13,1,0,2.9,231,0.337719298245614,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Riverdale Middle School_Clayton County,2017,M
Church Street Elementary School,Clayton County,943,78.91,84,10,1,0,5.4,65,0.0689289501590668,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Church Street Elementary School_Clayton County,2017,E
Lake City Elementary School,Clayton County,557,40.08,34,41,6,0,30.5,22,0.0394973070017953,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Lake City Elementary School_Clayton County,2017,E
Morrow High School,Clayton County,2051,81.14,69,15,2,0,2.1,789,0.384690394929303,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Morrow High School_Clayton County,2017,H
Suder Elementary School,Clayton County,706,56.1,73,14,4,0,4.7,46,0.0651558073654391,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Suder Elementary School_Clayton County,2017,E
Edmonds Elementary School,Clayton County,543,94.75,47,44,4,0,29.8,19,0.0349907918968692,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Edmonds Elementary School_Clayton County,2017,E
Huie Elementary School,Clayton County,799,72.99,58,35,3,0,24,152,0.190237797246558,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Huie Elementary School_Clayton County,2017,E
William M. McGarrah Elementary School,Clayton County,700,60.19,63,21,3,0,17,40,0.0571428571428571,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,William M. McGarrah Elementary School_Clayton County,2017,E
Swint Elementary School,Clayton County,663,92.2,70,23,3,0,11.9,60,0.0904977375565611,53447,69.8393922951709,20.9093494489869,2.41276404662563,8.28662039029319,0,75.0620326678766,Swint Elementary School_Clayton County,2017,E
Clinch County Elementary School,Clinch County,531,89.72,37,5,51,4,0,77,0.145009416195857,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,81.9112844036697,Clinch County Elementary School_Clinch County,2017,E
Clinch County Middle School,Clinch County,297,91.92,35,6,55,3,0,133,0.447811447811448,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,81.9112844036697,Clinch County Middle School_Clinch County,2017,M
Clinch County High School,Clinch County,480,67.08,33,1,61,0,0,36,0.075,1308,35.0779816513762,3.75917431192661,55.5779816513762,0,2.30504587155963,81.9112844036697,Clinch County High School_Clinch County,2017,H
Kennesaw Mountain High School,Cobb County,2165,31.22,28,15,46,0,1.7,142,0.0655889145496536,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kennesaw Mountain High School_Cobb County,2017,H
Riverside Intermediate School,Cobb County,1236,88.89,49,48,1,0,28.7,97,0.0784789644012945,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Riverside Intermediate School_Cobb County,2017,E
Kell High School,Cobb County,1559,34.96,24,17,54,0,1.6,163,0.104554201411161,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kell High School_Cobb County,2017,H
Bullard Elementary School,Cobb County,810,22.1,10,13,69,0,5.3,16,0.0197530864197531,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Bullard Elementary School_Cobb County,2017,E
McCall Primary School,Cobb County,333,60.66,33,20,35,0,21.9,16,0.0480480480480481,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,McCall Primary School_Cobb County,2017,E
Pickett's Mill Elementary,Cobb County,737,17.91,9,8,75,0,4.2,10,0.0135685210312076,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Pickett's Mill Elementary_Cobb County,2017,E
International Academy of Smyrna,Cobb County,485,59.39,57,4,31,0,1.6,70,0.144329896907216,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,International Academy of Smyrna_Cobb County,2017,E
East Side Elementary School,Cobb County,1282,11.66,5,6,64,0,4.2,7,0.00546021840873635,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,East Side Elementary School_Cobb County,2017,E
Clarkdale Elementary School,Cobb County,734,81.06,58,28,10,0,17.8,18,0.0245231607629428,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Clarkdale Elementary School_Cobb County,2017,E
Mableton Elementary School,Cobb County,1059,81.11,44,37,14,0,24.5,259,0.244570349386213,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Mableton Elementary School_Cobb County,2017,E
Birney Elementary School,Cobb County,861,88.85,44,47,5,0,35,71,0.0824622531939605,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Birney Elementary School_Cobb County,2017,E
Walton High School,Cobb County,2693,10.55,6,5,68,0,0.5,40,0.0148533234311177,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Walton High School_Cobb County,2017,H
Mabry Middle School,Cobb County,876,9.82,8,10,70,0,0,32,0.0365296803652968,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Mabry Middle School_Cobb County,2017,M
Still Elementary School,Cobb County,764,20.94,24,11,57,0,2.4,30,0.0392670157068063,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Still Elementary School_Cobb County,2017,E
Tritt Elementary School,Cobb County,879,12.96,4,6,79,0,2.6,11,0.012514220705347,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Tritt Elementary School_Cobb County,2017,E
McCleskey Middle School,Cobb County,683,39.24,16,18,58,0,2.5,97,0.142020497803807,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,McCleskey Middle School_Cobb County,2017,M
Garrison Mill Elementary School,Cobb County,650,5.54,7,8,76,0,2.9,11,0.0169230769230769,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Garrison Mill Elementary School_Cobb County,2017,E
Keheley Elementary School,Cobb County,510,20.59,10,15,66,0,4.5,22,0.0431372549019608,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Keheley Elementary School_Cobb County,2017,E
Pope High School,Cobb County,2038,6.28,7,6,77,0,0.1,77,0.0377821393523062,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Pope High School_Cobb County,2017,H
Baker Elementary School,Cobb County,755,41.99,34,18,35,0,7.5,29,0.0384105960264901,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Baker Elementary School_Cobb County,2017,E
Dowell Elementary School,Cobb County,957,67.5,41,36,16,0,22.6,55,0.0574712643678161,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Dowell Elementary School_Cobb County,2017,E
Varner Elementary School,Cobb County,693,57.72,55,15,23,0,8.8,39,0.0562770562770563,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Varner Elementary School_Cobb County,2017,E
Harrison High School,Cobb County,2046,8.5,11,6,79,0,0.1,93,0.0454545454545455,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Harrison High School_Cobb County,2017,H
Hayes Elementary School,Cobb County,837,59.38,36,26,28,0,15.8,76,0.0908004778972521,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Hayes Elementary School_Cobb County,2017,E
Vaughan Elementary School,Cobb County,683,13.47,14,7,70,0,0,20,0.0292825768667643,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Vaughan Elementary School_Cobb County,2017,E
Chalker Elementary School,Cobb County,608,33.72,25,14,49,0,6.9,19,0.03125,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Chalker Elementary School_Cobb County,2017,E
Nickajack Elementary School,Cobb County,1029,38.97,56,9,25,0,4.2,115,0.11175898931001,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Nickajack Elementary School_Cobb County,2017,E
Lindley Middle School,Cobb County,1055,92.42,60,35,3,0,8.2,422,0.4,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lindley Middle School_Cobb County,2017,M
Kemp Elementary School,Cobb County,931,14.5,26,8,56,0,1.8,32,0.0343716433941998,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kemp Elementary School_Cobb County,2017,E
Pitner Elementary School,Cobb County,953,48.48,30,18,43,0,7.5,79,0.0828961175236097,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Pitner Elementary School_Cobb County,2017,E
Austell Elementary School,Cobb County,520,81.54,60,21,12,0,12.5,49,0.0942307692307692,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Austell Elementary School_Cobb County,2017,E
Allatoona High School,Cobb County,1715,18.89,18,8,68,0,0.6,80,0.0466472303206997,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Allatoona High School_Cobb County,2017,H
Smyrna Elementary School,Cobb County,973,69.48,39,35,18,0,24.4,76,0.0781089414182939,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Smyrna Elementary School_Cobb County,2017,E
Kincaid Elementary School,Cobb County,703,15.79,13,13,59,0,7.5,18,0.0256045519203414,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kincaid Elementary School_Cobb County,2017,E
Dodgen Middle School,Cobb County,1265,6.56,5,6,66,0,0.7,54,0.0426877470355731,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Dodgen Middle School_Cobb County,2017,M
Mount Bethel Elementary School,Cobb County,1127,9.81,3,5,74,0,3,8,0.00709849157054126,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Mount Bethel Elementary School_Cobb County,2017,E
Pine Mountain Middle School,Cobb County,583,51.97,39,19,31,0,3.1,138,0.236706689536878,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Pine Mountain Middle School_Cobb County,2017,M
Dickerson Middle School,Cobb County,1261,5,5,5,70,0,0.8,26,0.0206185567010309,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Dickerson Middle School_Cobb County,2017,M
Lewis Elementary School,Cobb County,570,45.61,22,21,47,0,11.4,15,0.0263157894736842,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lewis Elementary School_Cobb County,2017,E
Mountain View Elementary School,Cobb County,746,11.26,7,12,64,0,5.4,26,0.0348525469168901,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Mountain View Elementary School_Cobb County,2017,E
Addison Elementary School,Cobb County,603,33.67,15,19,52,0,8.3,22,0.0364842454394693,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Addison Elementary School_Cobb County,2017,E
Campbell Middle School,Cobb County,1451,74.91,44,41,9,0,9.8,241,0.166092350103377,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Campbell Middle School_Cobb County,2017,M
Shallowford Falls Elementary School,Cobb County,627,8.45,8,9,71,0,2.2,20,0.0318979266347687,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Shallowford Falls Elementary School_Cobb County,2017,E
Ford Elementary School,Cobb County,791,5.82,8,6,79,0,0,22,0.0278128950695322,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Ford Elementary School_Cobb County,2017,E
Smitha Middle School,Cobb County,997,87.26,39,50,6,0,12.8,415,0.416248746238716,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Smitha Middle School_Cobb County,2017,M
Frey Elementary School,Cobb County,772,18.65,16,9,65,0,4.3,42,0.0544041450777202,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Frey Elementary School_Cobb County,2017,E
Cheatham Hill Elementary School,Cobb County,1109,35.26,24,21,45,0,11.5,31,0.0279531109107304,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Cheatham Hill Elementary School_Cobb County,2017,E
Durham Middle School,Cobb County,1064,11.65,12,6,75,0,0.4,35,0.0328947368421053,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Durham Middle School_Cobb County,2017,M
Acworth Intermediate School,Cobb County,716,66.62,36,22,34,0,11,93,0.129888268156425,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Acworth Intermediate School_Cobb County,2017,E
Kennesaw Charter School,Cobb County,826,30.75,53,12,24,0,7.4,69,0.0835351089588378,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kennesaw Charter School_Cobb County,2017,E
Riverside Primary School,Cobb County,594,91.57,50,46,2,0,43.4,33,0.0555555555555556,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Riverside Primary School_Cobb County,2017,E
Lindley 6th Grade Academy,Cobb County,502,89.44,56,38,4,0,8.4,95,0.189243027888446,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lindley 6th Grade Academy_Cobb County,2017,M
Sprayberry High School,Cobb County,1693,41.17,28,19,39,0,2.8,125,0.073833431777909,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Sprayberry High School_Cobb County,2017,H
Murdock Elementary School,Cobb County,1012,9.29,8,10,65,0,5.3,24,0.0237154150197628,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Murdock Elementary School_Cobb County,2017,E
Rocky Mount Elementary School,Cobb County,564,9.93,7,10,65,0,3.7,23,0.0407801418439716,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Rocky Mount Elementary School_Cobb County,2017,E
Lassiter High School,Cobb County,2220,8.78,9,8,73,0,0.2,91,0.040990990990991,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lassiter High School_Cobb County,2017,H
Davis Elementary School,Cobb County,559,11.81,6,7,76,0,3,17,0.0304114490161002,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Davis Elementary School_Cobb County,2017,E
Simpson Middle School,Cobb County,972,12.96,11,8,66,0,1.2,148,0.152263374485597,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Simpson Middle School_Cobb County,2017,M
Nicholson Elementary School,Cobb County,504,44.84,18,20,54,0,12.1,16,0.0317460317460317,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Nicholson Elementary School_Cobb County,2017,E
Hightower Trail Middle School,Cobb County,1122,6.95,6,4,75,0,0,22,0.0196078431372549,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Hightower Trail Middle School_Cobb County,2017,M
Green Acres Elementary School,Cobb County,707,91.57,14,80,4,0,58.3,58,0.082036775106082,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Green Acres Elementary School_Cobb County,2017,E
Sanders Elementary School,Cobb County,716,86.31,68,19,9,0,8.7,116,0.162011173184358,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Sanders Elementary School_Cobb County,2017,E
Blackwell Elementary School,Cobb County,707,42.86,18,21,48,0,11.9,34,0.0480905233380481,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Blackwell Elementary School_Cobb County,2017,E
Hendricks Elementary School,Cobb County,588,77.55,66,16,13,0,9.4,71,0.120748299319728,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Hendricks Elementary School_Cobb County,2017,E
Kennesaw Elementary School,Cobb County,503,43.06,22,18,47,0,17.1,7,0.0139165009940358,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Kennesaw Elementary School_Cobb County,2017,E
Barber Middle School,Cobb County,896,54.13,41,18,31,0,2.7,110,0.122767857142857,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Barber Middle School_Cobb County,2017,M
Tapp Middle School,Cobb County,850,68.12,62,22,11,0,3.4,226,0.265882352941176,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Tapp Middle School_Cobb County,2017,M
Sope Creek Elementary School,Cobb County,1109,6.76,5,5,63,0,3.8,29,0.0261496844003607,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Sope Creek Elementary School_Cobb County,2017,E
Powder Springs Elementary School,Cobb County,789,75.16,67,18,11,0,8.9,94,0.119138149556401,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Powder Springs Elementary School_Cobb County,2017,E
Timber Ridge Elementary School,Cobb County,599,19.47,4,6,72,0,3.7,1,0.00166944908180301,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Timber Ridge Elementary School_Cobb County,2017,E
Lost Mountain Middle School,Cobb County,1092,9.89,16,6,72,0,0,54,0.0494505494505495,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lost Mountain Middle School_Cobb County,2017,M
Cooper Middle School,Cobb County,995,74.47,71,16,8,0,2.6,315,0.316582914572864,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Cooper Middle School_Cobb County,2017,M
Big Shanty Elementary School,Cobb County,617,41.33,28,19,43,0,6.8,22,0.0356564019448947,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Big Shanty Elementary School_Cobb County,2017,E
McClure Middle School,Cobb County,1240,22.66,18,12,62,0,1,76,0.0612903225806452,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,McClure Middle School_Cobb County,2017,M
Bryant Elementary School,Cobb County,1016,89.27,64,31,3,0,18.1,330,0.324803149606299,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Bryant Elementary School_Cobb County,2017,E
Palmer Middle School,Cobb County,931,42.86,26,19,45,0,2.6,140,0.150375939849624,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Palmer Middle School_Cobb County,2017,M
Lovinggood Middle School,Cobb County,1415,24.66,33,12,47,0,1,80,0.0565371024734982,111777,31.1002084507546,21.2291258487882,38.4060584914607,8.53731179043989,0.00753285559641071,44.6711001368797,Lovinggood Middle School_Cobb County,2017,M
